type,air_temp_k,process_temp_k,rot_speed_rpm,torque_nm,tool_wear_min,machine_failure,TWF,HDF,PWF,OSF,RNF,failure_type,temp_diff_k,power_w,wear_torque,rule_hdf,rule_pwf,rule_osf,rule_twf
0,0.3369565217391255,0.3333333333333357,0.2019790454016298,0.4986263736263737,0.7075098814229248,0,0,0,0,0,0,NORMAL,10.0,6361.88220315201,7177.900000000001,False,False,False,False
1,0.3260869565217348,0.3209876543209944,0.1228172293364378,0.6071428571428571,0.7154150197628458,0,0,0,0,0,0,NORMAL,10.0,6931.610030880519,8688.0,False,False,False,False
0,0.3369565217391255,0.3209876543209944,0.17753201396973228,0.49587912087912084,0.7272727272727272,0,0,0,0,0,0,NORMAL,9.900000000000034,6154.662751721227,7341.599999999999,False,False,False,False
0,0.3369565217391255,0.3209876543209944,0.14784633294528526,0.5343406593406593,0.7351778656126482,0,0,0,0,0,0,NORMAL,9.900000000000034,6358.520699012669,7942.200000000001,False,False,False,False
1,0.3369565217391255,0.308641975308646,0.17171129220023285,0.46428571428571436,0.7430830039525691,0,0,0,0,0,0,NORMAL,9.800000000000011,5760.50806542634,7068.8,False,False,False,False
1,0.3369565217391255,0.308641975308646,0.24214202561117582,0.510989010989011,0.7549407114624506,0,0,0,0,0,0,NORMAL,9.800000000000011,6800.919776491184,7831.0,False,False,False,False
0,0.3369565217391255,0.308641975308646,0.3969732246798604,0.3186813186813187,0.7667984189723319,0,0,0,0,0,0,NORMAL,9.800000000000011,5230.751768227005,5238.0,False,False,False,False
0,0.3369565217391255,0.308641975308646,0.20954598370197908,0.4450549450549451,0.7747035573122529,0,0,0,0,0,0,NORMAL,9.800000000000011,5792.426646786813,7095.200000000001,False,False,False,False
2,0.3369565217391255,0.308641975308646,0.47671711292200236,0.21978021978021983,0.7826086956521738,0,0,0,0,0,0,NORMAL,9.800000000000011,4119.9474377707265,3920.4,False,False,False,False
1,0.3369565217391255,0.2962962962963047,0.19033760186263105,0.5796703296703296,0.8023715415019762,0,0,0,0,0,0,NORMAL,9.700000000000045,7201.577559579002,9338.0,False,False,False,True
2,0.3369565217391255,0.308641975308646,0.180442374854482,0.5453296703296703,0.8142292490118577,0,0,0,0,0,0,NORMAL,9.800000000000011,6732.747215908285,8961.0,False,False,False,True
1,0.3369565217391255,0.308641975308646,0.19266589057043082,0.4972527472527473,0.83399209486166,0,0,0,0,0,0,NORMAL,9.800000000000011,6278.996516974799,8440.0,False,False,False,True
0,0.3369565217391255,0.308641975308646,0.1763678696158324,0.5934065934065934,0.8458498023715414,0,0,0,0,0,0,NORMAL,9.800000000000011,7240.009709707917,10058.0,False,False,False,True
0,0.3369565217391255,0.308641975308646,0.06635622817229336,0.7815934065934066,0.8537549407114624,1,0,0,0,1,0,OSF,9.800000000000011,8149.0190720486125,13111.2,False,False,True,True
0,0.3260869565217348,0.2962962962963047,0.14202561117578583,0.6662087912087912,0.8616600790513833,1,0,0,0,1,0,OSF,9.800000000000011,7733.302588174585,11401.4,False,False,True,True
0,0.3260869565217348,0.2962962962963047,0.2433061699650757,0.43543956043956045,0.0,0,0,0,0,0,0,NORMAL,9.800000000000011,5896.036372502203,0.0,False,False,False,False
1,0.3369565217391255,0.308641975308646,0.17462165308498256,0.5494505494505494,0.007905138339920948,0,0,0,0,0,0,NORMAL,9.800000000000011,6733.312702585931,87.6,False,False,False,False
1,0.3478260869565162,0.3209876543209944,0.15832363213038425,0.5467032967032966,0.01976284584980237,0,0,0,0,0,0,NORMAL,9.800000000000011,6574.725105432719,218.0,False,False,False,False
0,0.3478260869565162,0.3333333333333357,0.3288707799767171,0.30494505494505497,0.03162055335968379,0,0,0,0,0,0,NORMAL,9.899999999999977,4718.4627261816295,208.0,False,False,False,False
2,0.3369565217391255,0.308641975308646,0.25844004656577424,0.39560439560439564,0.03952569169960474,0,0,0,0,0,0,NORMAL,9.800000000000011,5503.148795244265,326.0,False,False,False,False
2,0.3369565217391255,0.3209876543209944,0.16880093131548313,0.5370879120879121,0.05928853754940711,0,0,0,0,0,0,NORMAL,9.900000000000034,6550.032187175502,643.5,False,False,False,False
0,0.3369565217391255,0.3209876543209944,0.15424912689173464,0.8035714285714285,0.07905138339920947,1,0,0,1,0,0,PWF,9.900000000000034,9348.950386087232,1246.0,False,True,False,False
0,0.3369565217391255,0.3209876543209944,0.08731082654249134,0.7596153846153846,0.08695652173913043,0,0,0,0,0,0,NORMAL,9.900000000000034,8157.019661339754,1300.2,False,False,False,False
1,0.3369565217391255,0.308641975308646,0.25727590221187435,0.4285714285714286,0.09486166007905138,0,0,0,0,0,0,NORMAL,9.800000000000011,5900.958200992828,840.0,False,False,False,False
0,0.3152173913043441,0.2962962962963047,0.1711292200232829,0.6456043956043955,0.1067193675889328,0,0,0,0,0,0,NORMAL,9.900000000000034,7777.494324835082,1371.6,False,False,False,False
1,0.30434782608695343,0.2839506172839492,0.440046565774156,0.23351648351648352,0.11462450592885375,0,0,0,0,0,0,NORMAL,9.899999999999977,4190.800824084688,603.2,False,False,False,False
1,0.3152173913043441,0.2839506172839492,0.24621653084982542,0.41071428571428575,0.12648221343873517,0,0,0,0,0,0,NORMAL,9.800000000000011,5614.727694324262,1078.4,False,False,False,False
0,0.3152173913043441,0.2962962962963047,0.08032596041909201,0.7486263736263735,0.13833992094861658,0,0,0,0,0,0,NORMAL,9.900000000000034,7973.341210859871,2040.5,False,False,False,False
0,0.3152173913043441,0.2962962962963047,0.12456344586728763,0.5453296703296703,0.14624505928853754,0,0,0,0,0,0,NORMAL,9.900000000000034,6295.437518528586,1609.5,False,False,False,False
0,0.3152173913043441,0.2962962962963047,0.2619324796274739,0.4244505494505495,0.1541501976284585,0,0,0,0,0,0,NORMAL,9.900000000000034,5879.4487632912505,1353.3000000000002,False,False,False,False
0,0.3152173913043441,0.308641975308646,0.4772991850989524,0.24175824175824173,0.16205533596837943,0,0,0,0,0,0,NORMAL,10.0,4455.113486006709,877.4,False,False,False,False
0,0.3152173913043441,0.308641975308646,0.15599534342258448,0.6373626373626373,0.16996047430830039,0,0,0,0,0,0,NORMAL,10.0,7548.953931261937,2158.6,False,False,False,False
0,0.3152173913043441,0.3209876543209944,0.07916181606519213,0.6318681318681317,0.17786561264822134,0,0,0,0,0,0,NORMAL,10.100000000000023,6800.417121666609,2241.0,False,False,False,False
0,0.3152173913043441,0.3209876543209944,0.17869615832363217,0.6332417582417582,0.18577075098814227,0,0,0,0,0,0,NORMAL,10.100000000000023,7707.635776194758,2345.2999999999997,False,False,False,False
2,0.3152173913043441,0.3209876543209944,0.38183934807916187,0.2802197802197802,0.19367588932806323,0,0,0,0,0,0,NORMAL,10.100000000000023,4622.413766785878,1185.8,False,False,False,False
1,0.30434782608695343,0.308641975308646,0.10128055878928988,0.6085164835164835,0.2134387351778656,0,0,0,0,0,0,NORMAL,10.099999999999966,6759.681136925063,2597.4,False,False,False,False
0,0.30434782608695343,0.308641975308646,0.1845168800931316,0.5068681318681318,0.225296442687747,0,0,0,0,0,0,NORMAL,10.099999999999966,6329.209639554677,2319.9,False,False,False,False
0,0.3152173913043441,0.308641975308646,0.29045401629802103,0.36813186813186816,0.23320158102766797,0,0,0,0,0,0,NORMAL,10.0,5341.775652604869,1805.4,False,False,False,False
0,0.3152173913043441,0.308641975308646,0.1618160651920839,0.47252747252747257,0.24110671936758893,0,0,0,0,0,0,NORMAL,10.0,5784.426057495671,2330.2000000000003,False,False,False,False
0,0.30434782608695343,0.3209876543209944,0.0774155995343423,0.7170329670329669,0.24901185770750986,0,0,0,0,0,0,NORMAL,10.199999999999989,7629.462478997932,3528.0,False,False,False,False
0,0.3152173913043441,0.3333333333333357,0.1228172293364378,0.5398351648351648,0.2569169960474308,0,0,0,0,0,0,NORMAL,10.199999999999989,6224.008173561467,2801.5,False,False,False,False
0,0.3260869565217348,0.3456790123456841,0.2549476135040746,0.4093406593406594,0.26482213438735175,0,0,0,0,0,0,NORMAL,10.199999999999989,5650.845537865033,2251.2000000000003,False,False,False,False
1,0.3260869565217348,0.3333333333333357,0.21594877764842846,0.5439560439560439,0.2727272727272727,0,0,0,0,0,0,NORMAL,10.099999999999966,6994.504715805386,2994.6,False,False,False,False
0,0.3152173913043441,0.3333333333333357,0.17986030267753206,0.6332417582417582,0.2845849802371541,0,0,0,0,0,0,NORMAL,10.199999999999989,7718.086807755701,3592.7999999999997,False,False,False,False
0,0.3152173913043441,0.3333333333333357,0.2898719441210711,0.42307692307692313,0.2924901185770751,0,0,0,0,0,0,NORMAL,10.199999999999989,6036.423676215621,2560.4,False,False,False,False
2,0.3152173913043441,0.3333333333333357,0.13387660069848661,0.6593406593406592,0.30039525691699603,0,0,0,0,0,0,NORMAL,10.199999999999989,7583.427674647329,3936.7999999999997,False,False,False,False
2,0.3152173913043441,0.3333333333333357,0.2968568102444704,0.42307692307692313,0.3201581027667984,0,0,0,0,0,0,NORMAL,10.199999999999989,6079.903318541303,2802.6,False,False,False,False
1,0.3152173913043441,0.3456790123456841,0.878928987194412,0.09478021978021976,0.33992094861660077,1,0,0,1,0,0,PWF,10.300000000000011,3000.7026950518025,920.1999999999999,False,True,False,False
0,0.3260869565217348,0.3456790123456841,0.1658905704307334,0.5370879120879121,0.3517786561264822,0,0,0,0,0,0,NORMAL,10.199999999999989,6527.569799702335,3818.1,False,False,False,False
2,0.3260869565217348,0.3580246913580325,0.1536670547147847,0.6277472527472527,0.35968379446640314,0,0,0,0,0,0,NORMAL,10.300000000000011,7422.955121901963,4504.5,False,False,False,False
1,0.3369565217391255,0.3580246913580325,0.20896391152502913,0.5096153846153846,0.3794466403162055,0,0,0,0,0,0,NORMAL,10.200000000000045,6540.199002169767,3926.3999999999996,False,False,False,False
0,0.3369565217391255,0.3703703703703738,0.2444703143189756,0.4285714285714286,0.3913043478260869,0,0,0,0,0,0,NORMAL,10.300000000000011,5820.3239895506895,3465.0,False,False,False,False
0,0.3369565217391255,0.3580246913580325,0.15424912689173464,0.5947802197802198,0.3992094861660079,0,0,0,0,0,0,NORMAL,10.200000000000045,7067.986567972853,4757.1,False,False,False,False
0,0.3369565217391255,0.3580246913580325,0.2566938300349244,0.4285714285714286,0.40711462450592883,0,0,0,0,0,0,NORMAL,10.200000000000045,5897.293009563639,3605.0,False,False,False,False
0,0.3260869565217348,0.3456790123456841,0.23690337601862632,0.5137362637362637,0.4150197628458498,0,0,0,0,0,0,NORMAL,10.199999999999989,6795.264909714723,4326.0,False,False,False,False
1,0.3369565217391255,0.3456790123456841,0.2724097788125728,0.43818681318681324,0.4229249011857707,0,0,0,0,0,0,NORMAL,10.100000000000023,6116.178241714753,3819.9,False,False,False,False
0,0.3369565217391255,0.3456790123456841,0.18742724097788133,0.46840659340659335,0.43478260869565216,0,0,0,0,0,0,NORMAL,10.100000000000023,5913.6292913623065,4169.0,False,False,False,False
0,0.3369565217391255,0.3456790123456841,0.33352735739231665,0.3983516483516483,0.4426877470355731,0,0,0,0,0,0,NORMAL,10.100000000000023,5980.000672157146,3673.5999999999995,False,False,False,False
1,0.3478260869565162,0.3580246913580325,0.10244470314318976,0.6758241758241758,0.450592885375494,0,0,0,0,0,0,NORMAL,10.100000000000023,7459.397596683604,6042.0,False,False,False,False
0,0.3478260869565162,0.3703703703703738,0.2566938300349244,0.43269230769230765,0.4624505928853755,0,0,0,0,0,0,NORMAL,10.199999999999989,5947.841235359899,4130.099999999999,False,False,False,False
1,0.3369565217391255,0.3703703703703738,0.14726426076833532,0.7815934065934066,0.4703557312252964,1,0,0,1,0,0,PWF,10.300000000000011,9032.571061919716,7223.3,False,True,False,False
0,0.3369565217391255,0.3580246913580325,0.24621653084982542,0.4519230769230769,0.48221343873517786,0,0,0,0,0,0,NORMAL,10.200000000000045,6114.555085510398,4477.400000000001,False,False,False,False
0,0.3369565217391255,0.3580246913580325,0.17986030267753206,0.5521978021978021,0.49011857707509876,0,0,0,0,0,0,NORMAL,10.200000000000045,6805.527445716449,5456.0,False,False,False,False
0,0.3369565217391255,0.3703703703703738,0.20663562281722936,0.4436813186813187,0.4980237154150197,0,0,0,0,0,0,NORMAL,10.300000000000011,5757.523552405431,4548.6,False,False,False,False
0,0.3478260869565162,0.3703703703703738,0.23690337601862632,0.41346153846153844,0.5059288537549407,0,0,0,0,0,0,NORMAL,10.199999999999989,5591.249525226434,4339.2,False,False,False,False
2,0.3369565217391255,0.3703703703703738,0.10244470314318976,0.6744505494505494,0.5138339920948616,0,0,0,0,0,0,NORMAL,10.300000000000011,7445.323261595521,6877.0,False,False,False,False
0,0.3369565217391255,0.3703703703703738,0.1268917345750874,0.5645604395604394,0.533596837944664,0,0,0,0,0,0,NORMAL,10.300000000000011,6516.856968753595,6061.5,False,False,False,False
1,0.3260869565217348,0.3580246913580325,0.24505238649592553,0.4574175824175824,0.541501976284585,0,0,0,0,0,0,NORMAL,10.300000000000011,6173.428531838671,5082.7,False,False,False,False
0,0.3260869565217348,0.3580246913580325,0.22118742724097795,0.5013736263736263,0.5533596837944663,0,0,0,0,0,0,NORMAL,10.300000000000011,6532.879091286902,5642.0,False,False,False,False
0,0.3260869565217348,0.3580246913580325,0.19266589057043082,0.4739010989010988,0.5612648221343873,0,0,0,0,0,0,NORMAL,10.300000000000011,6012.13916500337,5438.599999999999,False,False,False,False
0,0.3260869565217348,0.3456790123456841,0.2887077997671712,0.3818681318681319,0.5691699604743082,0,0,0,0,0,0,NORMAL,10.199999999999989,5506.416051603997,4550.400000000001,False,False,False,False
0,0.3260869565217348,0.3580246913580325,0.16239813736903386,0.4711538461538462,0.5770750988142292,0,0,0,0,0,0,NORMAL,10.300000000000011,5773.273403575427,5562.6,False,False,False,False
1,0.3260869565217348,0.3456790123456841,0.1548311990686846,0.5824175824175825,0.5849802371541502,0,0,0,0,0,0,NORMAL,10.199999999999989,6937.767552481556,6837.6,False,False,False,False
0,0.3260869565217348,0.3456790123456841,0.1443538998835856,0.6717032967032966,0.5968379446640316,0,0,0,0,0,0,NORMAL,10.199999999999989,7814.523230245394,7957.700000000001,False,False,False,False
2,0.3369565217391255,0.3456790123456841,0.3835855646100116,0.2815934065934066,0.6047430830039525,0,0,0,0,0,0,NORMAL,10.100000000000023,4649.148720267926,3717.9,False,False,False,False
0,0.3369565217391255,0.3580246913580325,0.07916181606519213,0.5659340659340659,0.6245059288537549,0,0,0,0,0,0,NORMAL,10.200000000000045,6144.955230421635,7110.0,False,False,False,False
0,0.3369565217391255,0.3580246913580325,0.23341094295692666,0.42032967032967034,0.6324110671936758,0,0,0,0,0,0,NORMAL,10.200000000000045,5652.102174926468,5504.0,False,False,False,False
0,0.3260869565217348,0.3580246913580325,0.24214202561117582,0.3502747252747253,0.6403162055335968,0,0,0,0,0,0,NORMAL,10.300000000000011,4860.169498809554,4746.6,False,False,False,False
0,0.3260869565217348,0.3456790123456841,0.11292200232828875,0.6868131868131867,0.6482213438735177,0,0,0,0,0,0,NORMAL,10.199999999999989,7673.40288824614,8823.199999999999,False,False,False,False
0,0.3260869565217348,0.3333333333333357,0.09371362048894072,0.6236263736263736,0.6561264822134387,0,0,0,0,0,0,NORMAL,10.099999999999966,6847.28968405817,8167.200000000001,False,False,False,False
0,0.3260869565217348,0.3456790123456841,0.21594877764842846,0.4436813186813187,0.6640316205533596,0,0,0,0,0,0,NORMAL,10.199999999999989,5818.009682962545,6064.8,False,False,False,False
1,0.3260869565217348,0.3456790123456841,0.26833527357392317,0.4574175824175824,0.6719367588932806,0,0,0,0,0,0,NORMAL,10.199999999999989,6328.832648436246,6307.0,False,False,False,False
0,0.3260869565217348,0.3456790123456841,0.21536670547147851,0.39010989010989017,0.683794466403162,0,0,0,0,0,0,NORMAL,10.199999999999989,5186.099264643983,5570.6,False,False,False,False
0,0.3260869565217348,0.3580246913580325,0.2339930151338766,0.4258241758241758,0.691699604743083,0,0,0,0,0,0,NORMAL,10.300000000000011,5721.46854071773,6089.999999999999,False,False,False,False
0,0.3260869565217348,0.3333333333333357,0.13969732246798605,0.5398351648351648,0.6996047430830039,0,0,0,0,0,0,NORMAL,10.099999999999966,6354.897395485529,7628.7,False,False,False,False
0,0.3152173913043441,0.3333333333333357,0.14901047729918515,0.6016483516483516,0.7075098814229248,0,0,0,0,0,0,NORMAL,10.199999999999989,7098.156329422827,8520.4,False,False,False,False
0,0.3152173913043441,0.3333333333333357,0.20023282887077998,0.4271978021978022,0.7154150197628458,0,0,0,0,0,0,NORMAL,10.199999999999989,5525.935813958302,6316.9,False,False,False,False
0,0.3152173913043441,0.3333333333333357,0.180442374854482,0.5370879120879121,0.7233201581027667,0,0,0,0,0,0,NORMAL,10.199999999999989,6639.881737068171,7850.7,False,False,False,False
1,0.30434782608695343,0.3209876543209944,0.2980209545983702,0.41071428571428575,0.7312252964426877,0,0,0,0,0,0,NORMAL,10.199999999999989,5928.8136558546585,6234.500000000001,False,False,False,False
0,0.30434782608695343,0.3209876543209944,0.19033760186263105,0.4793956043956044,0.7430830039525691,0,0,0,0,0,0,NORMAL,10.199999999999989,6058.718512080596,7275.6,False,False,False,False
1,0.29347826086956275,0.2962962962963047,0.22351571594877773,0.45054945054945056,0.7509881422924901,0,0,0,0,0,0,NORMAL,10.100000000000023,5948.417194013058,6954.0,False,False,False,False
0,0.28260869565216495,0.2962962962963047,0.130966239813737,0.6387362637362637,0.7628458498023715,0,0,0,0,0,0,NORMAL,10.200000000000045,7337.493329748808,9707.9,False,False,False,False
0,0.29347826086956275,0.308641975308646,0.2578579743888243,0.36813186813186816,0.7707509881422925,0,0,0,0,0,0,NORMAL,10.199999999999989,5162.32788023182,5967.0,False,False,False,False
1,0.29347826086956275,0.2962962962963047,0.09953434225844005,0.6565934065934066,0.7786561264822134,0,0,0,0,0,0,NORMAL,10.100000000000023,7235.339208629582,10165.2,False,False,False,False
0,0.29347826086956275,0.2962962962963047,0.3544819557625146,0.2815934065934066,0.7905138339920948,0,0,0,0,0,0,NORMAL,10.100000000000023,4521.91421779754,4860.0,False,False,False,True
0,0.29347826086956275,0.308641975308646,0.10477299185098954,0.7554945054945054,0.7984189723320158,1,0,0,0,1,0,OSF,10.199999999999989,8300.33911819652,11877.599999999999,False,False,True,True
